temperature, L2
1277.13, 0.0370159
1136.23, 0.0117539
1510.66, 0.00587137
2122.7, 0.00406187
1930.99, 0.00988981
1798.54, 0.0091955
1220.37, 0.0250816
1675.28, 0.0143389
1254.03, 0.0470204
1813.83, 0.00514904
1173.64, 0.0436942
2295.78, 0.0115258
1218.94, 1.12754
1719.27, 0.00326649
1083.26, 0.0105143
1140.3, 0.0123052
2350.06, 0.0163528
1736.8, 0.00731163
1628.57, 0.0211197
2237.54, 0.0101897
1176.43, 0.0267914
2210.97, 0.0145625
1114.48, 0.015459
1547.38, 0.00932214
2191.9, 0.127746
1216.4, 0.00758327
2485.67, 0.0148306
2079.69, 0.0265552
1110.53, 0.0151742
2359.62, 0.0131715
1977.24, 0.0119753
2159.2, 0.00784989
1727.13, 0.252647
1694.85, 0.00390274
1876.93, 0.00294936
2272.28, 0.00580221
2085.68, 0.00982722
2017.4, 0.00327518
1530.7, 0.0244443
1153.77, 0.00961018
1210.18, 0.0275217
1607.32, 0.00780489
2278.43, 0.0201608
1092.82, 0.0251768
2057.61, 0.0056915
1434.21, 0.00779147
1837.78, 0.005186
2267.29, 0.00471862
1025.52, 0.0142699
1201.39, 0.0142058
2339.96, 0.0175937
2061.97, 0.0130102
1545.93, 0.011347
1148.7, 0.496995
2370.68, 0.0123074
1613.74, 0.257851
2260.72, 0.0523213
2261.99, 0.00421829
1095.51, 0.0129286
1773.98, 0.0178376
2445.26, 0.00868844
2400.01, 0.00669933
1213.48, 0.0106137
2062.17, 0.00896193
1531.03, 0.0159242
1952.02, 0.0116934
1605.58, 0.00408258
2147.86, 0.00578074
2459.82, 0.00550963
1393.69, 0.00817507
1450.61, 0.0199464
1651.1, 0.00626527
2049.55, 0.00725815
1904.82, 0.0357191
2350.64, 0.074251
1946.53, 0.0109877
1035.77, 0.0971889
2027.51, 0.00513056
1697.1, 0.00552204
1198.23, 0.0487346
1485.64, 0.00850019
2079.12, 0.00748132
1386.44, 0.0158424
1682.02, 0.00607631
1937.27, 0.0069864
1982.76, 0.00515475
1794.48, 0.00950003
1285.97, 0.0142097
1217.27, 0.0149089
1759.77, 0.00458953
1673.82, 0.00585984
1026.94, 0.0109533
